,STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,FIPStxt,State,County,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
46,12,109,00308371,0500000US12109,12109,St. Johns,06,1555841585,571923268,"POLYGON ((134451.8550136605 641501.7172789451, 158192.7724452464 639645.1148502192, 157951.9399691848 655918.9980626291, 163972.0386417403 655963.6087156957, 172097.9842117645 618500.6280309213, 173877.2963464353 614941.0364150044, 174683.7952595023 608179.5792327195, 175179.3255810137 604029.5243210811, 179633.1273602361 591378.7068493937, 168618.1032619857 586412.8326107198, 149286.7121350224 586131.2394155442, 149225.7564690677 597122.2583383309, 149203.6508541279 601324.6543891779, 143834.9313052729 610293.5004399566, 141990.2974570075 623143.987017255, 133505.3148973737 631529.7644623198, 134451.8550136605 641501.7172789451))",12109,FL,St. Johns,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,12,111,00308372,0500000US12111,12111,St. Lucie,06,1480655751,300844500,"POLYGON ((231619.5101403088 357324.0148902127, 267482.0244545352 357344.1199568437, 273824.1856932023 337705.7189495753, 279411.4806829427 324799.5541679971, 270820.8945030308 324826.5973153049, 270784.183366917 318432.9205042828, 231913.8493214314 318268.1194328196, 231619.5101403088 357324.0148902127))",12111,FL,St. Lucie,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
48,12,099,00295761,0500000US12099,12099,Palm Beach,06,5090938139,1081432228,"POLYGON ((211354.6170848264 290857.4527835205, 241677.0200196104 290812.3654171289, 285189.7764076649 290888.9265452675, 291029.946525056 292469.5316616358, 294777.9295279366 280164.4745727904, 295692.1309459817 274164.8509457126, 296083.2193615151 271599.7721094991, 296257.5323556367 270456.7759367624, 295975.2760243161 259873.8598372978, 296020.7979716408 256423.7770713923, 296068.3756185356 252816.469854486, 295755.563052406 248049.5516656463, 294658.8508904779 241415.441903466, 293605.1551971853 232194.753580002, 292265.7134029575 220496.6217748159, 289872.4503872234 221239.5155345479, 282847.9533314932 221193.7143012593, 279460.0085991568 221176.9468481057, 274889.90130323 222667.9603319664, 270132.4474901662 221846.8022237869, 211856.4102340078 221600.6397362848, 211354.6170848264 290857.4527835205))",12099,FL,Palm Beach,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,12,069,00308551,0500000US12069,12069,Lake,06,2462296203,534178837,"POLYGON ((106624.1075060947 467717.3500516453, 106992.3727769767 512977.5543497237, 125760.7469883426 512938.8668938869, 135795.9025117342 512813.5792607306, 137653.8813257343 535908.9319997736, 137622.9488187955 547875.0390945419, 140454.2855782305 539677.3686520224, 148325.5067000394 536721.5823654728, 151129.1578859178 527973.3029566236, 165449.6424150023 515349.8950776473, 164206.5612566462 503700.1067582151, 159317.0879617389 497658.5451276628, 159536.0406305416 493267.4074293644, 136878.3269736849 493470.0848929071, 135686.8354469246 491370.5813131625, 135680.9529856147 466923.926279987, 135561.732227308 444848.1002403992, 115929.625254664 446608.3454805666, 106110.0248344318 444832.6989157844, 106624.1075060947 467717.3500516453))",12069,FL,Lake,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50,12,083,00306922,0500000US12083,12083,Marion,06,4113955311,192320562,"POLYGON ((50754.64950914704 541798.928887312, 63555.96540045345 541743.214284078, 63531.5622253053 557871.7951923369, 63586.3645557774 571613.5095766326, 82514.45838329731 571291.8236257372, 83589.24278094734 564418.9544488352, 97582.99119253567 566464.7099673888, 97587.67122276119 569722.1549214786, 102613.4836704558 573056.862528743, 118276.914039714 575070.7372114769, 124728.4625880781 571306.2178873519, 128019.5661912739 558382.4194087801, 133865.0822154623 553179.4339539621, 137622.9488187955 547875.0390945419, 137653.8813257343 535908.9319997736, 135795.9025117342 512813.5792607306, 125760.7469883426 512938.8668938869, 106992.3727769767 512977.5543497237, 72142.71779748811 513348.8290376658, 72126.41005627289 513531.0372884689, 72147.90431051486 513719.6996126815, 72112.19466573562 513849.0225236809, 72096.11277110997 514042.6467975524, 72046.49226193463 514104.2797049601, 72011.87399145955 514314.0734324217, 71988.1815010642 514357.6817037313, 71817.92345241539 514441.2753743274, 71773.31808325335 514515.269929553, 71764.03448062747 514618.3598194558, 71792.40012056068 514723.2480897977, 71755.1212815769 514780.9761191038, 71573.91506102326 514799.9547916112, 71455.6511826498 514903.3729689424, 71421.70804019769 514910.4030206272, 71405.68115452628 514802.0520978056, 71322.38594803429 514771.9414688473, 71246.2027116205 514811.2598168476, 71225.03066193928 514870.6943978457, 71279.49608753064 514955.4465441892, 71226.96234794156 515017.3377239015, 71136.86256618469 514988.85651588, 71043.5049967845 515017.7259852088, 71037.12667363374 515101.0516618072, 70872.97872899972 515171.6215097654, 70776.85020843137 515248.7475687722, 70642.15855708614 515407.3446205273, 70515.80173743925 515396.5692504765, 70413.38441287931 515425.5458815739, 70373.69315495189 515545.2758331239, 70251.96788945716 515590.7673845357, 70196.37604503064 515683.29510498, 70181.0927484592 515762.9527940314, 70071.65092321894 515808.3080312014, 70000.4197441116 515715.435989144, 69930.59027046358 515841.7159388518, 69866.85177578752 515894.42833234, 69689.76939670095 515940.218920796, 69623.20155603002 516078.658591649, 69544.78197014767 516160.251509226, 69425.500077167 516222.6860678199, 69285.09986478748 516416.7294451711, 69234.21573120667 516424.9562208463, 69134.63533066768 516359.4607425842, 68851.04653178051 516347.1654999239, 68764.83754732407 516420.3166477716, 68605.46788196679 516437.0993521897, 68513.12876870492 516493.915239987, 68417.84214447896 516616.8378278991, 68214.52472738488 516813.1664550104, 67934.37253551735 516827.7938748268, 67830.94017831402 516868.6681255399, 67708.71479399907 517029.820435236, 67601.5713992113 517052.8910692047, 67383.03174256327 517059.72904647, 67322.85643094085 517090.2434934946, 67270.7080811901 517166.0075475836, 67276.81118770674 517314.9332286185, 67170.04498069891 517404.1872624925, 67164.15280556786 517459.463620903, 67283.85364151743 517511.5179816415, 67305.7578599079 517551.6186388788, 67303.87080802917 517607.7356330453, 67213.83313162837 517676.8418034288, 56093.47136500818 523747.9225379477, 50437.82347567027 522974.3386478797, 50754.64950914704 541798.928887312))",12083,FL,Marion,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
51,12,005,00295738,0500000US12005,12005,Bay,06,1964585684,711267987,"POLYGON ((-280109.2134683047 681621.9047997699, -266459.1932712633 686734.9124471967, -231309.6050405414 684838.8118576544, -230575.8819251254 699367.3213361508, -225621.1271692479 699169.1953627443, -220740.8040310821 698899.538030608, -222868.2899207101 658303.4683974971, -224007.6887929042 627567.5928407081, -227447.5537713243 630565.2328127247, -233373.6091272919 632056.5640272303, -241218.3536602876 639618.593864831, -243912.4908248487 643052.0291189631, -252963.7876327001 647930.423732477, -263628.1843334403 657433.3683388102, -281023.7089712399 668262.6037368882, -280109.2134683047 681621.9047997699))",12005,FL,Bay,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,12,017,00295752,0500000US12017,12017,Citrus,06,1507142282,495547943,"POLYGON ((28936.28714106718 518403.8545410436, 33227.09565867094 521656.6069831958, 42877.24944491062 519129.9036360251, 50437.82347567027 522974.3386478797, 56093.47136500818 523747.9225379477, 67213.83313162837 517676.8418034288, 67303.87080802917 517607.7356330453, 67305.7578599079 517551.6186388788, 67283.85364151743 517511.5179816415, 67164.15280556786 517459.463620903, 67170.04498069891 517404.1872624925, 67276.81118770674 517314.9332286185, 67270.7080811901 517166.0075475836, 67322.85643094085 517090.2434934946, 67383.03174256327 517059.72904647, 67601.5713992113 517052.8910692047, 67708.71479399907 517029.820435236, 67830.94017831402 516868.6681255399, 67934.37253551735 516827.7938748268, 68214.52472738488 516813.1664550104, 68417.84214447896 516616.8378278991, 68513.12876870492 516493.915239987, 68605.46788196679 516437.0993521897, 68764.83754732407 516420.3166477716, 68851.04653178051 516347.1654999239, 69134.63533066768 516359.4607425842, 69234.21573120667 516424.9562208463, 69285.09986478748 516416.7294451711, 69425.500077167 516222.6860678199, 69544.78197014767 516160.251509226, 69623.20155603002 516078.658591649, 69689.76939670095 515940.218920796, 69866.85177578752 515894.42833234, 69930.59027046358 515841.7159388518, 70000.4197441116 515715.435989144, 70071.65092321894 515808.3080312014, 70181.0927484592 515762.9527940314, 70196.37604503064 515683.29510498, 70251.96788945716 515590.7673845357, 70373.69315495189 515545.2758331239, 70413.38441287931 515425.5458815739, 70515.80173743925 515396.5692504765, 70642.15855708614 515407.3446205273, 70776.85020843137 515248.7475687722, 70872.97872899972 515171.6215097654, 71037.12667363374 515101.0516618072, 71043.5049967845 515017.7259852088, 71136.86256618469 514988.85651588, 71226.96234794156 515017.3377239015, 71279.49608753064 514955.4465441892, 71225.03066193928 514870.6943978457, 71246.2027116205 514811.2598168476, 71322.38594803429 514771.9414688473, 71405.68115452628 514802.0520978056, 71421.70804019769 514910.4030206272, 71455.6511826498 514903.3729689424, 71573.91506102326 514799.9547916112, 71755.1212815769 514780.9761191038, 71792.40012056068 514723.2480897977, 71764.03448062747 514618.3598194558, 71773.31808325335 514515.269929553, 71817.92345241539 514441.2753743274, 71988.1815010642 514357.6817037313, 72011.87399145955 514314.0734324217, 72046.49226193463 514104.2797049601, 72096.11277110997 514042.6467975524, 72112.19466573562 513849.0225236809, 72147.90431051486 513719.6996126815, 72126.41005627289 513531.0372884689, 72142.71779748811 513348.8290376658, 85856.41410524983 494644.5651580237, 76539.82032738699 480847.9969126913, 61421.14324941233 480825.0424699727, 61393.88687350339 484036.0349402737, 36923.73341753584 484290.9473281681, 36924.79803136035 484441.1332947237, 32698.54933513334 487302.024458667, 32752.05693300866 496100.5208641274, 31160.52816147421 501653.2289289177, 35286.72000234859 507742.3190038168, 31950.24568079156 513101.103298119, 28936.28714106718 518403.8545410436))",12017,FL,Citrus,3.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53,12,047,00295736,0500000US12047,12047,Hamilton,06,1330689567,13659798,"POLYGON ((-21405.75194123897 700448.0102440519, -4863.598001965729 698972.2499967183, -4366.71742230255 698928.3222747309, 19976.48640057057 696879.5045604539, 37967.79416345144 695360.3342662469, 34348.45762292916 691156.0781429162, 41699.55724078379 672781.8304352933, 37491.07937414097 666002.6160737985, 32811.97520504406 665260.8584745304, 27993.78837452238 665139.4400232765, 27430.7263813582 666591.3311508361, 7658.079662095872 677165.2301416172, -51.48814582207706 678793.1201226257, -8667.142907175148 672569.3443822317, -13477.45183613611 676898.7632401505, -17897.6043873087 699649.5936575305, -21405.75194123897 700448.0102440519))",12047,FL,Hamilton,6.0,6.0,6.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
54,12,067,00295732,0500000US12067,12067,Lafayette,06,1407329178,11745117,"POLYGON ((-27827.94335261607 659109.1983542987, -16274.80516908169 658900.1221651485, -14515.38904883005 642519.5563441151, -8246.498387528758 642011.0542391116, 10566.0289163258 628719.4237442857, 18413.77144090939 616809.3955838123, 16993.29999977825 610177.5950318684, 14355.1884216007 609922.2777162344, -24152.65240525696 610462.5730374114, -27441.2079416959 610484.7998358884, -29034.43133905719 617807.4885146897, -27827.94335261607 659109.1983542987))",12067,FL,Lafayette,9.0,12.0,8.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
55,12,086,00295755,0500000US12086,12086,Miami-Dade,06,4917746437,1378974993,"POLYGON ((212727.4322416125 158131.9533708911, 212725.6009315499 163060.6970799176, 212723.4035518711 182342.7133734092, 232037.9917817792 182299.8086733581, 232046.1210827674 179874.5764716066, 267429.6416881703 180037.6953970079, 270578.9283050853 181544.6057481523, 279486.0303393195 181831.1369399019, 288608.7425676975 181902.8699772088, 288373.3971570741 175581.2151146167, 288744.0970064104 170977.7795376757, 288758.2102571554 170802.565587397, 289243.2117499353 164783.4583440078, 287895.0273522558 158626.2693776802, 284837.4090357912 147829.068953012, 282620.7353028078 149983.4438925494, 277350.9649778988 155208.21086638, 273706.7565498737 146974.2095831899, 270160.1844052432 141961.5312159463, 268951.7081379814 133742.3262683754, 268748.6012562208 133016.4122584132, 266667.5170127975 125583.5515293825, 269394.9190301087 117187.5865987649, 276973.021412538 120801.8668937579, 282823.0627162658 131825.8423134485, 284164.5557329064 124193.3495403195, 277274.3062416328 111399.2661840846, 274036.3044100435 113293.0101212571, 263221.3463782945 108351.1858193687, 260928.0530900985 104211.1064725961, 260952.8398409987 102062.1569973614, 258549.4940037415 100143.2190970707, 255344.8738495211 100565.2045631593, 252110.6475081512 98840.36244337856, 251116.7898914561 96708.94776462222, 250854.6440824801 96068.68892194676, 246115.7000066416 96779.64676200661, 235222.6137448333 94832.65157334285, 229176.3476891211 90767.78370436621, 225433.0564450107 90196.56572274696, 218935.3631527773 94461.46263434338, 214296.1931340556 93512.19179190784, 212762.7597313483 114166.3508440687, 212727.4322416125 158131.9533708911))",12086,FL,Miami-Dade,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,12,009,00295749,0500000US12009,12009,Brevard,06,2629306677,1403367455,"POLYGON ((203475.3577182033 474139.761307349, 203134.7246982413 493778.2858891038, 226603.5488569138 493918.725532877, 234472.3074142068 481380.7482769017, 240700.026894564 472515.8784216619, 246510.9251757943 457215.8161407913, 240386.8470367016 451807.4445222167, 238546.0984243855 443559.2659429303, 238835.4991886771 434833.0006562003, 240262.5752468805 426000.6946402337, 244469.5221062936 411698.5030973104, 254395.0162275161 390874.6070453975, 248365.296656096 386587.5061586999, 212917.8545097436 386549.0867721486, 213440.7060787434 444723.4481258699, 211665.5444409489 462009.0397681442, 201247.2225936918 474139.8644945403, 203475.3577182033 474139.761307349))",12009,FL,Brevard,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
57,12,117,00303665,0500000US12117,12117,Seminole,06,801344504,93079561,"POLYGON ((155140.0764293655 485423.3727163416, 159536.0406305416 493267.4074293644, 159317.0879617389 497658.5451276628, 164206.5612566462 503700.1067582151, 168725.9486864207 498733.3014466805, 177944.7666314735 498501.5168356359, 182286.0084995016 493024.4452670894, 193379.7100346596 496342.9314209173, 194031.941482003 489324.6459412312, 201247.2225936918 474139.8644945403, 187384.3102205615 474095.3980391339, 167933.8236255905 473882.3052565876, 159406.1820604207 477211.4081587275, 155053.1014585074 477240.5342650106, 155140.0764293655 485423.3727163416))",12117,FL,Seminole,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,12,065,00295733,0500000US12065,12065,Jefferson,06,1549012956,99610823,"POLYGON ((-95982.74138321797 662204.4997708182, -95417.27124399442 680027.172718411, -92089.69057887956 684292.9823363279, -85810.3289549849 689530.9080612008, -88249.83355303673 706228.9568137547, -70395.68684531347 704714.5173453629, -62999.96154545993 704078.8233523509, -50358.34882027213 703004.1817891621, -49816.32897683445 695262.9946959525, -62757.52818010142 687318.9631369197, -61490.22670367625 679162.8869985383, -69827.14748571021 672411.8850286062, -71320.14159632835 664885.3570896916, -74941.67367193394 661621.6572126551, -80657.73801488918 658666.6618253904, -88506.74704393634 641541.6822231873, -89297.32441526768 642332.8006569955, -95288.56662325596 643065.7167835677, -96562.97984523705 642845.9928886547, -95982.74138321797 662204.4997708182))",12065,FL,Jefferson,2.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,12,097,00295748,0500000US12097,12097,Osceola,06,3438755923,461862673,"POLYGON ((135561.732227308 444848.1002403992, 169650.539439283 444817.2216619044, 190718.7072882851 444787.9307753024, 213440.7060787434 444723.4481258699, 212917.8545097436 386549.0867721486, 211708.4167777625 385068.3159987319, 212517.8684057929 366577.1473267004, 185971.9601306542 366684.1377374339, 185606.8005585455 374141.3423160159, 179496.4690857855 386404.772948985, 170272.7206253007 390962.3226240951, 169616.3982519711 397590.4380820249, 158693.6000148692 406478.592092818, 154820.3160446562 412016.7579084691, 162703.9132963797 407563.1010343145, 165953.7355847505 415641.6680405515, 155208.8624120422 415699.5397265918, 155188.2721081906 422157.3306129219, 148507.3598686423 422144.5990060865, 145302.4153572534 435075.8658955785, 135521.333254539 435695.7814471373, 135561.732227308 444848.1002403992))",12097,FL,Osceola,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,12,013,00306919,0500000US12013,12013,Calhoun,06,1469390185,18074799,"POLYGON ((-220740.8040310821 698899.538030608, -200381.5086505226 697844.9423348241, -199798.0793883211 702674.2432732766, -177227.4040909378 701684.337192194, -183068.4243615108 692822.6971653329, -182738.9482584074 683592.4252317486, -188821.9495574127 673876.9090713612, -188163.7813215259 669409.6293958331, -196452.114577362 657204.5506311437, -222868.2899207101 658303.4683974971, -220740.8040310821 698899.538030608))",12013,FL,Calhoun,6.0,6.0,6.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
61,12,015,00295742,0500000US12015,12015,Charlotte,06,1764058624,458736687,"POLYGON ((64035.97371006076 290166.2753195271, 75324.90796209338 289958.5359425566, 75449.73638783861 299677.7453245441, 95073.88746845491 299402.8698109358, 102442.1569169882 299690.1864410831, 144176.6871479967 299277.4189951351, 144185.841610921 299260.9793283185, 143717.6824958835 269996.712598495, 107400.1476358132 270265.497973019, 80102.32017604657 270547.8370255733, 72665.55058230349 272701.8008495142, 69389.80267841532 280390.4162093406, 64035.97371006076 290166.2753195271))",12015,FL,Charlotte,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,12,101,00295739,0500000US12101,12101,Pasco,06,1933862570,315412854,"POLYGON ((17371.90882592447 426905.0818315246, 26867.7111298792 434547.491940186, 30200.07424278575 443449.7961390933, 33685.99292680406 453942.839584982, 34357.00750583073 455394.1883119298, 77209.69834881622 455034.2601105396, 77274.44107826584 459873.9467242296, 96723.0628510926 459676.5902436575, 96452.31460587151 441323.7721708116, 91456.02432141737 435432.6890138045, 91402.16389667812 425724.9181796407, 76288.14428942077 425851.4620354101, 55213.02294502535 426141.7137610459, 37846.10306675191 426512.5270150623, 17392.05973720655 426687.4672153926, 17371.90882592447 426905.0818315246))",12101,FL,Pasco,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
63,12,079,00295731,0500000US12079,12079,Madison,06,1804001485,49634046,"POLYGON ((-69827.14748571021 672411.8850286062, -61490.22670367625 679162.8869985383, -62757.52818010142 687318.9631369197, -49816.32897683445 695262.9946959525, -50358.34882027213 703004.1817891621, -39656.87915764246 702106.2662238558, -26037.59897288983 700865.8641617729, -21405.75194123897 700448.0102440519, -17897.6043873087 699649.5936575305, -13477.45183613611 676898.7632401505, -8667.142907175148 672569.3443822317, -10744.32240111509 671457.9944880489, -16274.80516908169 658900.1221651485, -27827.94335261607 659109.1983542987, -37648.38605646227 659308.336673686, -37494.59283952264 664171.5487468601, -71320.14159632835 664885.3570896916, -69827.14748571021 672411.8850286062))",12079,FL,Madison,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,12,115,00295741,0500000US12115,12115,Sarasota,06,1442282866,436195743,"POLYGON ((36975.59235195149 339663.8849767619, 76136.02197875576 338822.4776945134, 75809.45432482219 319349.5758697489, 76292.84775668965 319165.208758731, 95333.91131241011 318865.8186256784, 95073.88746845491 299402.8698109358, 75449.73638783861 299677.7453245441, 75324.90796209338 289958.5359425566, 64035.97371006076 290166.2753195271, 55916.133813161 305028.450759531, 49748.04954931678 319340.2798855525, 47519.20761257844 324521.5228959693, 40635.64617596171 335082.0321965659, 36975.59235195149 339663.8849767619))",12115,FL,Sarasota,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65,12,023,00306909,0500000US12023,12023,Columbia,06,2065645989,9755973,"POLYGON ((26156.42470315105 621706.8893404879, 29975.41295402395 625350.6315611007, 26878.09186480209 627692.5906192189, 27430.7263813582 666591.3311508361, 27993.78837452238 665139.4400232765, 32811.97520504406 665260.8584745304, 37491.07937414097 666002.6160737985, 41699.55724078379 672781.8304352933, 34348.45762292916 691156.0781429162, 37967.79416345144 695360.3342662469, 48079.53190970083 694519.8659624234, 59983.39204058581 693542.7220954908, 59522.67858236848 647010.707292469, 59481.61971499198 643890.2821155061, 47923.96064476311 627899.494452685, 52317.00626642437 622298.3962143291, 41392.06711554539 609984.4611251738, 39698.62212847295 610194.0092426928, 29189.79298043676 617765.1397805234, 29056.10870860869 621216.3222082015, 26156.42470315105 621706.8893404879))",12023,FL,Columbia,4.0,3.0,6.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
66,12,031,00293656,0500000US12031,12031,Duval,06,1975993782,402807900,"POLYGON ((99045.10893480059 658642.8141147634, 100180.4872958106 659743.8474471997, 120180.0798867126 679976.2639317892, 128322.2839864586 686946.2338758551, 130790.4750625663 691479.2453142335, 141863.603963336 692934.3598041056, 141456.0635288561 689479.2193035944, 147886.5405642904 686066.0724098345, 152075.4316752143 690470.4617005438, 158825.8992605137 684056.1122867506, 159104.6106910853 683008.1091214542, 160557.9419923156 681373.1287372987, 161885.5781504507 665627.01353833, 163972.0386417403 655963.6087156957, 157951.9399691848 655918.9980626291, 158192.7724452464 639645.1148502192, 134451.8550136605 641501.7172789451, 134554.3579857645 649178.4594115402, 131500.0313491152 649274.4810008084, 128843.1434948359 649083.8633565709, 98939.83564013064 649053.781249368, 99045.10893480059 658642.8141147634))",12031,FL,Duval,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
